Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                  18             lua_tointegerx <cycle 1> [245]
                                   3             auxgetstr <cycle 1> [287]
                                   2             lua_pushstring <cycle 1> [222]
-----------------------------------------------
                0.00    0.00      19/19          luaD_reallocstack [236]
[247]    0.0    0.00    0.00      19         getupvalname [247]
-----------------------------------------------
                0.00    0.00       1/19          mem_malloc <cycle 1> [323]
                0.00    0.00      18/19          pushfuncname <cycle 1> [246]
[248]    0.0    0.00    0.00      19         luaB_auxwrap [248]
                0.00    0.00      19/379         partition [217]
-----------------------------------------------
                0.00    0.00      18/18          pushfuncname <cycle 1> [246]
[249]    0.0    0.00    0.00      18         LoadDebug [249]
                0.00    0.00      36/379         partition [217]
                0.00    0.00      18/18          luaO_str2num [251]
-----------------------------------------------
                                   6             read_all <cycle 1> [275]
                                  12             luaH_free_set <cycle 1> [283]
[250]    0.0    0.00    0.00      18         lastlevel <cycle 1> [250]
                                  18             pushfuncname <cycle 1> [246]
-----------------------------------------------
                0.00    0.00      18/18          LoadDebug [249]
[251]    0.0    0.00    0.00      18         luaO_str2num [251]
-----------------------------------------------
                0.00    0.00      17/17          findgotos [82]
[252]    0.0    0.00    0.00      17         fornum [252]
                0.00    0.00      17/57          checknext [228]
-----------------------------------------------
                0.00    0.00       4/17          closelistfield [191]
                0.00    0.00       5/17          movegotosout <cycle 2> [88]
                0.00    0.00       8/17          errorlimit [134]
[253]    0.0    0.00    0.00      17         luaK_getlabel [253]
-----------------------------------------------
                                   1             utfchar <cycle 1> [352]
                                   1             mem_free <cycle 1> [124]
                0.00    0.00       2/14000816     luaG_runerror [72]
                0.00    0.00       3/14000816     luaS_eqlngstr [115]
                0.00    0.00      10/14000816     luaL_callmeta [54]
[254]    0.0    0.00    0.00      17         lua_rawgeti <cycle 1> [254]
